#Digilent WaveForms Logic Analyzer Acquisition
#Device Name: DDiscovery
#Serial Number: SN:210321B0F45A
#Date Time: 2022-08-29 19:34:50.492
#Sample rate: 1e+08Hz
#Samples: 32768

Time (s);ADDR;VBLK;W3A09;NMI;IRQ;IMS;W3A0A;FIRQ;BLK
-0.0002326;hFF45;1;1;0;1;0;1;1;1
-0.00023259;hFF45;1;1;0;1;0;1;1;1
-0.00023258;hFF45;1;1;0;1;0;1;1;1
-0.00023257;hFF45;1;1;0;1;0;1;1;1
-0.00023256;hFF45;1;1;0;1;0;1;1;1
-0.00023255;hFF45;1;1;0;1;0;1;1;1
-0.00023254;hFF45;1;1;0;1;0;1;1;1
-0.00023253;hFF45;1;1;0;1;0;1;1;1
-0.00023252;hFF45;1;1;0;1;0;1;1;1
-0.00023251;hFF45;1;1;0;1;0;1;1;1
-0.0002325;hFF45;1;1;0;1;0;1;1;1
-0.00023249;hFF45;1;1;0;1;0;1;1;1
-0.00023248;hFF45;1;1;0;1;0;1;1;1
-0.00023247;hFF45;1;1;0;1;0;1;1;1
-0.00023246;hFF45;1;1;0;1;0;1;1;1
-0.00023245;hFF45;1;1;0;1;0;1;1;1
-0.00023244;hFF45;1;1;0;1;0;1;1;1
-0.00023243;hFF45;1;1;0;1;0;1;1;1
-0.00023242;hFF45;1;1;0;1;0;1;1;1
-0.00023241;hFF45;1;1;0;1;0;1;1;1
-0.0002324;hFF45;1;1;0;1;0;1;1;1
-0.00023239;hFF45;1;1;0;1;0;1;1;1
-0.00023238;hFF45;1;1;0;1;0;1;1;1
-0.00023237;hFF45;1;1;0;1;0;1;1;1
-0.00023236;hFF45;1;1;0;1;0;1;1;1
-0.00023235;hFF45;1;1;0;1;0;1;1;1
-0.00023234;hFF45;1;1;0;1;0;1;1;1
-0.00023233;hFF45;1;1;0;1;0;1;1;1
-0.00023232;hFF45;1;1;0;1;0;1;1;1
-0.00023231;hFF45;1;1;0;1;0;1;1;1
-0.0002323;hFF45;1;1;0;1;0;1;1;1
-0.00023229;hFF45;1;1;0;1;0;1;1;1
-0.00023228;hFF45;1;1;0;1;0;1;1;1
-0.00023227;hFF45;1;1;0;1;0;1;1;1
-0.00023226;hFF45;1;1;0;1;0;1;1;1
-0.00023225;hFF45;1;1;0;1;0;1;1;1
-0.00023224;hFF45;1;1;0;1;0;1;1;1
-0.00023223;hFF45;1;1;0;1;0;1;1;1
-0.00023222;hFF45;1;1;0;1;0;1;1;1
-0.00023221;hFF45;1;1;0;1;0;1;1;1
-0.0002322;hFF45;1;1;0;1;0;1;1;1
-0.00023219;hFF45;1;1;0;1;0;1;1;1
-0.00023218;hFF45;1;1;0;1;0;1;1;1
-0.00023217;hFF46;1;1;0;1;0;1;1;1
-0.00023216;hFF46;1;1;0;1;0;1;1;1
-0.00023215;hFF46;1;1;0;1;0;1;1;1
-0.00023214;hFF46;1;1;0;1;0;1;1;1
-0.00023213;hFF46;1;1;0;1;0;1;1;1
-0.00023212;hFF46;1;1;0;1;0;1;1;1
-0.00023211;hFF46;1;1;0;1;0;1;1;1
-0.0002321;hFF46;1;1;0;1;0;1;1;1
-0.00023209;hFF46;1;1;0;1;0;1;1;1
-0.00023208;hFF46;1;1;0;1;0;1;1;1
-0.00023207;hFF46;1;1;0;1;0;1;1;1
-0.00023206;hFF46;1;1;0;1;0;1;1;1
-0.00023205;hFF46;1;1;0;1;0;1;1;1
-0.00023204;hFF46;1;1;0;1;0;1;1;1
-0.00023203;hFF46;1;1;0;1;0;1;1;1
-0.00023202;hFF46;1;1;0;1;0;1;1;1
-0.00023201;hFF46;1;1;0;1;0;1;1;1
-0.000232;hFF46;1;1;0;1;0;1;1;1
-0.00023199;hFF46;1;1;0;1;0;1;1;1
-0.00023198;hFF46;1;1;0;1;0;1;1;1
-0.00023197;hFF46;1;1;0;1;0;1;1;1
-0.00023196;hFF46;1;1;0;1;0;1;1;1
-0.00023195;hFF46;1;1;0;1;0;1;1;1
-0.00023194;hFF46;1;1;0;1;0;1;1;1
-0.00023193;hFF46;1;1;0;1;0;1;1;1
-0.00023192;hFF46;1;1;0;1;0;1;1;1
-0.00023191;hFF46;1;1;0;1;0;1;1;1
-0.0002319;hFF46;1;1;0;1;0;1;1;1
-0.00023189;hFF46;1;1;0;1;0;1;1;1
-0.00023188;hFF46;1;1;0;1;0;1;1;1
-0.00023187;hFF46;1;1;0;1;0;1;1;1
-0.00023186;hFF46;1;1;0;1;0;1;1;1
-0.00023185;hFF46;1;1;0;1;0;1;1;1
-0.00023184;hFF46;1;1;0;1;0;1;1;1
-0.00023183;hFF46;1;1;0;1;0;1;1;1
-0.00023182;hFF46;1;1;0;1;0;1;1;1
-0.00023181;hFF46;1;1;0;1;0;1;1;1
-0.0002318;hFF46;1;1;0;1;0;1;1;1
-0.00023179;hFF46;1;1;0;1;0;1;1;1
-0.00023178;hFF46;1;1;0;1;0;1;1;1
-0.00023177;hFF46;1;1;0;1;0;1;1;1
-0.00023176;hFF46;1;1;0;1;0;1;1;1
-0.00023175;hFF46;1;1;0;1;0;1;1;1
-0.00023174;hFF46;1;1;0;1;0;1;1;1
-0.00023173;hFF46;1;1;0;1;0;1;1;1
-0.00023172;hFF46;1;1;0;1;0;1;1;1
-0.00023171;hFF46;1;1;0;1;0;1;1;1
-0.0002317;hFF46;1;1;0;1;0;1;1;1
-0.00023169;hFF46;1;1;0;1;0;1;1;1
-0.00023168;hFF46;1;1;0;1;0;1;1;1
-0.00023167;hFF46;1;1;0;1;0;1;1;1
-0.00023166;hFF46;1;1;0;1;0;1;1;1
-0.00023165;hFF46;1;1;0;1;0;1;1;1
-0.00023164;hFF46;1;1;0;1;0;1;1;1
-0.00023163;hFF46;1;1;0;1;0;1;1;1
-0.00023162;hFF46;1;1;0;1;0;1;1;1
-0.00023161;hFF46;1;1;0;1;0;1;1;1
-0.0002316;hFF46;1;1;0;1;0;1;1;1
-0.00023159;hFF46;1;1;0;1;0;1;1;1
-0.00023158;hFF46;1;1;0;1;0;1;1;1
-0.00023157;hFF46;1;1;0;1;0;1;1;1
-0.00023156;hFF46;1;1;0;1;0;1;1;1
-0.00023155;hFF46;1;1;0;1;0;1;1;1
-0.00023154;hFF46;1;1;0;1;0;1;1;1
-0.00023153;hFF46;1;1;0;1;0;1;1;1
-0.00023152;hFF46;1;1;0;1;0;1;1;1
-0.00023151;hFF46;1;1;0;1;0;1;1;1
-0.0002315;hFF46;1;1;0;1;0;1;1;1
-0.00023149;hFF46;1;1;0;1;0;1;1;1
-0.00023148;hFF46;1;1;0;1;0;1;1;1
-0.00023147;hFF46;1;1;0;1;0;1;1;1
-0.00023146;hFF46;1;1;0;1;0;1;1;1
-0.00023145;hFF46;1;1;0;1;0;1;1;1
-0.00023144;hFF46;1;1;0;1;0;1;1;1
-0.00023143;hFF46;1;1;0;1;0;1;1;1
-0.00023142;hFF46;1;1;0;1;0;1;1;1
-0.00023141;hFF46;1;1;0;1;0;1;1;1
-0.0002314;hFF46;1;1;0;1;0;1;1;1
-0.00023139;hFF46;1;1;0;1;0;1;1;1
-0.00023138;hFF46;1;1;0;1;0;1;1;1
-0.00023137;hFF46;1;1;0;1;0;1;1;1
-0.00023136;hFF46;1;1;0;1;0;1;1;1
-0.00023135;hFF46;1;1;0;1;0;1;1;1
-0.00023134;hFF46;1;1;0;1;0;1;1;1
-0.00023133;hFF46;1;1;0;1;0;1;1;1
-0.00023132;hFF46;1;1;0;1;0;1;1;1
-0.00023131;hFF46;1;1;0;1;0;1;1;1
-0.0002313;hFF46;1;1;0;1;0;1;1;1
-0.00023129;hFF46;1;1;0;1;0;1;1;1
-0.00023128;hFF46;1;1;0;1;0;1;1;1
-0.00023127;hFF46;1;1;0;1;0;1;1;1
-0.00023126;hFF46;1;1;0;1;0;1;1;1
-0.00023125;hFF46;1;1;0;1;0;1;1;1
-0.00023124;hFF46;1;1;0;1;0;1;1;1
-0.00023123;hFF46;1;1;0;1;0;1;1;1
-0.00023122;hFF46;1;1;0;1;0;1;1;1
-0.00023121;hFF46;1;1;0;1;0;1;1;1
-0.0002312;hFF46;1;1;0;1;0;1;1;1
-0.00023119;hFF46;1;1;0;1;0;1;1;1
-0.00023118;hFF46;1;1;0;1;0;1;1;1
-0.00023117;hFF46;1;1;0;1;0;1;1;1
-0.00023116;hFF46;1;1;0;1;0;1;1;1
-0.00023115;hFF46;1;1;0;1;0;1;1;1
-0.00023114;hFF46;1;1;0;1;0;1;1;1
-0.00023113;hFF46;1;1;0;1;0;1;1;1
-0.00023112;hFF46;1;1;0;1;0;1;1;1
-0.00023111;hFF46;1;1;0;1;0;1;1;1
-0.0002311;hFF46;1;1;0;1;0;1;1;1
-0.00023109;hFF46;1;1;0;1;0;1;1;1
-0.00023108;hFF46;1;1;0;1;0;1;1;1
-0.00023107;hFF46;1;1;0;1;0;1;1;1
-0.00023106;hFF46;1;1;0;1;0;1;1;1
-0.00023105;hFF46;1;1;0;1;0;1;1;1
-0.00023104;hFF46;1;1;0;1;0;1;1;1
-0.00023103;hFF46;1;1;0;1;0;1;1;1
-0.00023102;hFF46;1;1;0;1;0;1;1;1
-0.00023101;hFF46;1;1;0;1;0;1;1;1
-0.000231;hFF46;1;1;0;1;0;1;1;1
-0.00023099;hFF46;1;1;0;1;0;1;1;1
-0.00023098;hFF46;1;1;0;1;0;1;1;1
-0.00023097;hFF46;1;1;0;1;0;1;1;1
-0.00023096;hFF46;1;1;0;1;0;1;1;1
-0.00023095;hFF46;1;1;0;1;0;1;1;1
-0.00023094;hFF46;1;1;0;1;0;1;1;1
-0.00023093;hFF46;1;1;0;1;0;1;1;1
-0.00023092;hFF46;1;1;0;1;0;1;1;1
-0.00023091;hFF46;1;1;0;1;0;1;1;1
-0.0002309;hFF46;1;1;0;1;0;1;1;1
-0.00023089;hFF46;1;1;0;1;0;1;1;1
-0.00023088;hFF46;1;1;0;1;0;1;1;1
-0.00023087;hFF46;1;1;0;1;0;1;1;1
-0.00023086;hFF46;1;1;0;1;0;1;1;1
-0.00023085;hFF46;1;1;0;1;0;1;1;1
-0.00023084;hFF47;1;1;0;1;0;1;1;1
-0.00023083;hFF47;1;1;0;1;0;1;1;1
-0.00023082;hFF47;1;1;0;1;0;1;1;1
-0.00023081;hFF47;1;1;0;1;0;1;1;1
-0.0002308;hFF47;1;1;0;1;0;1;1;1
-0.00023079;hFF47;1;1;0;1;0;1;1;1
-0.00023078;hFF47;1;1;0;1;0;1;1;1
-0.00023077;hFF47;1;1;0;1;0;1;1;1
-0.00023076;hFF47;1;1;0;1;0;1;1;1
-0.00023075;hFF47;1;1;0;1;0;1;1;1
-0.00023074;hFF47;1;1;0;1;0;1;1;1
-0.00023073;hFF47;1;1;0;1;0;1;1;1
-0.00023072;hFF47;1;1;0;1;0;1;1;1
-0.00023071;hFF47;1;1;0;1;0;1;1;1
-0.0002307;hFF47;1;1;0;1;0;1;1;1
-0.00023069;hFF47;1;1;0;1;0;1;1;1
-0.00023068;hFF47;1;1;0;1;0;1;1;1
-0.00023067;hFF47;1;1;0;1;0;1;1;1
-0.00023066;hFF47;1;1;0;1;0;1;1;1
-0.00023065;hFF47;1;1;0;1;0;1;1;1
-0.00023064;hFF47;1;1;0;1;0;1;1;1
-0.00023063;hFF47;1;1;0;1;0;1;1;1
-0.00023062;hFF47;1;1;0;1;0;1;1;1
-0.00023061;hFF47;1;1;0;1;0;1;1;1
-0.0002306;hFF47;1;1;0;1;0;1;1;1
-0.00023059;hFF47;1;1;0;1;0;1;1;1
-0.00023058;hFF47;1;1;0;1;0;1;1;1
-0.00023057;hFF47;1;1;0;1;0;1;1;1
-0.00023056;hFF47;1;1;0;1;0;1;1;1
-0.00023055;hFF47;1;1;0;1;0;1;1;1
-0.00023054;hFF47;1;1;0;1;0;1;1;1
-0.00023053;hFF47;1;1;0;1;0;1;1;1
-0.00023052;hFF47;1;1;0;1;0;1;1;1
-0.00023051;hFF47;1;1;0;1;0;1;1;1
-0.0002305;hFF47;1;1;0;1;0;1;1;1
-0.00023049;hFF47;1;1;0;1;0;1;1;1
-0.00023048;hFF47;1;1;0;1;0;1;1;1
-0.00023047;hFF47;1;1;0;1;0;1;1;1
-0.00023046;hFF47;1;1;0;1;0;1;1;1
-0.00023045;hFF47;1;1;0;1;0;1;1;1
-0.00023044;hFF47;1;1;0;1;0;1;1;1
-0.00023043;hFF47;1;1;0;1;0;1;1;1
-0.00023042;hFF47;1;1;0;1;0;1;1;1
-0.00023041;hFF47;1;1;0;1;0;1;1;1
-0.0002304;hFF47;1;1;0;1;0;1;1;1
-0.00023039;hFF47;1;1;0;1;0;1;1;1
-0.00023038;hFF47;1;1;0;1;0;1;1;1
-0.00023037;hFF47;1;1;0;1;0;1;1;1
-0.00023036;hFF47;1;1;0;1;0;1;1;1
-0.00023035;hFF47;1;1;0;1;0;1;1;1
-0.00023034;hFF47;1;1;0;1;0;1;1;1
-0.00023033;hFF47;1;1;0;1;0;1;1;1
-0.00023032;hFF47;1;1;0;1;0;1;1;1
-0.00023031;hFF47;1;1;0;1;0;1;1;1
-0.0002303;hFF47;1;1;0;1;0;1;1;1
-0.00023029;hFF47;1;1;0;1;0;1;1;1
-0.00023028;hFF47;1;1;0;1;0;1;1;1
-0.00023027;hFF47;1;1;0;1;0;1;1;1
-0.00023026;hFF47;1;1;0;1;0;1;1;1
-0.00023025;hFF47;1;1;0;1;0;1;1;1
-0.00023024;hFF47;1;1;0;1;0;1;1;1
-0.00023023;hFF47;1;1;0;1;0;1;1;1
-0.00023022;hFF47;1;1;0;1;0;1;1;1
-0.00023021;hFF47;1;1;0;1;0;1;1;1
-0.0002302;hFF47;1;1;0;1;0;1;1;1
-0.00023019;hFF47;1;1;0;1;0;1;1;1
-0.00023018;hFF47;1;1;0;1;0;1;1;1
-0.00023017;hFF47;1;1;0;1;0;1;1;1
-0.00023016;hFF47;1;1;0;1;0;1;1;1
-0.00023015;hFF47;1;1;0;1;0;1;1;1
-0.00023014;hFF47;1;1;0;1;0;1;1;1
-0.00023013;hFF47;1;1;0;1;0;1;1;1
-0.00023012;hFF47;1;1;0;1;0;1;1;1
-0.00023011;hFF47;1;1;0;1;0;1;1;1
-0.0002301;hFF47;1;1;0;1;0;1;1;1
-0.00023009;hFF47;1;1;0;1;0;1;1;1
-0.00023008;hFF47;1;1;0;1;0;1;1;1
-0.00023007;hFF47;1;1;0;1;0;1;1;1
-0.00023006;hFF47;1;1;0;1;0;1;1;1
-0.00023005;hFF47;1;1;0;1;0;1;1;1
-0.00023004;hFF47;1;1;0;1;0;1;1;1
-0.00023003;hFF47;1;1;0;1;0;1;1;1
-0.00023002;hFF47;1;1;0;1;0;1;1;1
-0.00023001;hFF47;1;1;0;1;0;1;1;1
-0.00023;hFF47;1;1;0;1;0;1;1;1
-0.00022999;hFF47;1;1;0;1;0;1;1;1
-0.00022998;hFF47;1;1;0;1;0;1;1;1
-0.00022997;hFF47;1;1;0;1;0;1;1;1
-0.00022996;hFF47;1;1;0;1;0;1;1;1
-0.00022995;hFF47;1;1;0;1;0;1;1;1
-0.00022994;hFF47;1;1;0;1;0;1;1;1
-0.00022993;hFF47;1;1;0;1;0;1;1;1
-0.00022992;hFF47;1;1;0;1;0;1;1;1
-0.00022991;hFF47;1;1;0;1;0;1;1;1
-0.0002299;hFF47;1;1;0;1;0;1;1;1
-0.00022989;hFF47;1;1;0;1;0;1;1;1
-0.00022988;hFF47;1;1;0;1;0;1;1;1
-0.00022987;hFF47;1;1;0;1;0;1;1;1
-0.00022986;hFF47;1;1;0;1;0;1;1;1
-0.00022985;hFF47;1;1;0;1;0;1;1;1
-0.00022984;hFF47;1;1;0;1;0;1;1;1
-0.00022983;hFF47;1;1;0;1;0;1;1;1
-0.00022982;hFF47;1;1;0;1;0;1;1;1
-0.00022981;hFF47;1;1;0;1;0;1;1;1
-0.0002298;hFF47;1;1;0;1;0;1;1;1
-0.00022979;hFF47;1;1;0;1;0;1;1;1
-0.00022978;hFF47;1;1;0;1;0;1;1;1
-0.00022977;hFF47;1;1;0;1;0;1;1;1
-0.00022976;hFF47;1;1;0;1;0;1;1;1
-0.00022975;hFF47;1;1;0;1;0;1;1;1
-0.00022974;hFF47;1;1;0;1;0;1;1;1
-0.00022973;hFF47;1;1;0;1;0;1;1;1
-0.00022972;hFF47;1;1;0;1;0;1;1;1
-0.00022971;hFF47;1;1;0;1;0;1;1;1
-0.0002297;hFF47;1;1;0;1;0;1;1;1
-0.00022969;hFF47;1;1;0;1;0;1;1;1
-0.00022968;hFF47;1;1;0;1;0;1;1;1
-0.00022967;hFF47;1;1;0;1;0;1;1;1
-0.00022966;hFF47;1;1;0;1;0;1;1;1
-0.00022965;hFF47;1;1;0;1;0;1;1;1
-0.00022964;hFF47;1;1;0;1;0;1;1;1
-0.00022963;hFF47;1;1;0;1;0;1;1;1
-0.00022962;hFF47;1;1;0;1;0;1;1;1
-0.00022961;hFF47;1;1;0;1;0;1;1;1
-0.0002296;hFF47;1;1;0;1;0;1;1;1
-0.00022959;hFF47;1;1;0;1;0;1;1;1
-0.00022958;hFF47;1;1;0;1;0;1;1;1
-0.00022957;hFF47;1;1;0;1;0;1;1;1
-0.00022956;hFF47;1;1;0;1;0;1;1;1
-0.00022955;hFF47;1;1;0;1;0;1;1;1
-0.00022954;hFF47;1;1;0;1;0;1;1;1
-0.00022953;hFF47;1;1;0;1;0;1;1;1
-0.00022952;hFF47;1;1;0;1;0;1;1;1
-0.00022951;hFF4D;1;1;0;1;0;1;1;1
-0.0002295;hFF48;1;1;0;1;0;1;1;1
-0.00022949;hFF48;1;1;0;1;0;1;1;1
-0.00022948;hFF48;1;1;0;1;0;1;1;1
-0.00022947;hFF48;1;1;0;1;0;1;1;1
-0.00022946;hFF48;1;1;0;1;0;1;1;1
-0.00022945;hFF48;1;1;0;1;0;1;1;1
-0.00022944;hFF48;1;1;0;1;0;1;1;1
-0.00022943;hFF48;1;1;0;1;0;1;1;1
-0.00022942;hFF48;1;1;0;1;0;1;1;1
-0.00022941;hFF48;1;1;0;1;0;1;1;1
-0.0002294;hFF48;1;1;0;1;0;1;1;1
-0.00022939;hFF48;1;1;0;1;0;1;1;1
-0.00022938;hFF48;1;1;0;1;0;1;1;1
-0.00022937;hFF48;1;1;0;1;0;1;1;1
-0.00022936;hFF48;1;1;0;1;0;1;1;1
-0.00022935;hFF48;1;1;0;1;0;1;1;1
-0.00022934;hFF48;1;1;0;1;0;1;1;1
-0.00022933;hFF48;1;1;0;1;0;1;1;1
-0.00022932;hFF48;1;1;0;1;0;1;1;1
-0.00022931;hFF48;1;1;0;1;0;1;1;1
-0.0002293;hFF48;1;1;0;1;0;1;1;1
-0.00022929;hFF48;1;1;0;1;0;1;1;1
-0.00022928;hFF48;1;1;0;1;0;1;1;1
-0.00022927;hFF48;1;1;0;1;0;1;1;1
-0.00022926;hFF48;1;1;0;1;0;1;1;1
-0.00022925;hFF48;1;1;0;1;0;1;1;1
-0.00022924;hFF48;1;1;0;1;0;1;1;1
-0.00022923;hFF48;1;1;0;1;0;1;1;1
-0.00022922;hFF48;1;1;0;1;0;1;1;1
-0.00022921;hFF48;1;1;0;1;0;1;1;1
-0.0002292;hFF48;1;1;0;1;0;1;1;1
-0.00022919;hFF48;1;1;0;1;0;1;1;1
-0.00022918;hFF48;1;1;0;1;0;1;1;1
-0.00022917;hFF48;1;1;0;1;0;1;1;1
-0.00022916;hFF48;1;1;0;1;0;1;1;1
-0.00022915;hFF48;1;1;0;1;0;1;1;1
-0.00022914;hFF48;1;1;0;1;0;1;1;1
-0.00022913;hFF48;1;1;0;1;0;1;1;1
-0.00022912;hFF48;1;1;0;1;0;1;1;1
-0.00022911;hFF48;1;1;0;1;0;1;1;1
-0.0002291;hFF48;1;1;0;1;0;1;1;1
-0.00022909;hFF48;1;1;0;1;0;1;1;1
-0.00022908;hFF48;1;1;0;1;0;1;1;1
-0.00022907;hFF48;1;1;0;1;0;1;1;1
-0.00022906;hFF48;1;1;0;1;0;1;1;1
-0.00022905;hFF48;1;1;0;1;0;1;1;1
-0.00022904;hFF48;1;1;0;1;0;1;1;1
-0.00022903;hFF48;1;1;0;1;0;1;1;1
-0.00022902;hFF48;1;1;0;1;0;1;1;1
-0.00022901;hFF48;1;1;0;1;0;1;1;1
-0.000229;hFF48;1;1;0;1;0;1;1;1
-0.00022899;hFF48;1;1;0;1;0;1;1;1
-0.00022898;hFF48;1;1;0;1;0;1;1;1
-0.00022897;hFF48;1;1;0;1;0;1;1;1
-0.00022896;hFF48;1;1;0;1;0;1;1;1
-0.00022895;hFF48;1;1;0;1;0;1;1;1
-0.00022894;hFF48;1;1;0;1;0;1;1;1
-0.00022893;hFF48;1;1;0;1;0;1;1;1
-0.00022892;hFF48;1;1;0;1;0;1;1;1
-0.00022891;hFF48;1;1;0;1;0;1;1;1
-0.0002289;hFF48;1;1;0;1;0;1;1;1
-0.00022889;hFF48;1;1;0;1;0;1;1;1
-0.00022888;hFF48;1;1;0;1;0;1;1;1
-0.00022887;hFF48;1;1;0;1;0;1;1;1
-0.00022886;hFF48;1;1;0;1;0;1;1;1
-0.00022885;hFF48;1;1;0;1;0;1;1;1
-0.00022884;hFF48;1;1;0;1;0;1;1;1
-0.00022883;hFF48;1;1;0;1;0;1;1;1
-0.00022882;hFF48;1;1;0;1;0;1;1;1
-0.00022881;hFF48;1;1;0;1;0;1;1;1
-0.0002288;hFF48;1;1;0;1;0;1;1;1
-0.00022879;hFF48;1;1;0;1;0;1;1;1
-0.00022878;hFF48;1;1;0;1;0;1;1;1
-0.00022877;hFF48;1;1;0;1;0;1;1;1
-0.00022876;hFF48;1;1;0;1;0;1;1;1
-0.00022875;hFF48;1;1;0;1;0;1;1;1
-0.00022874;hFF48;1;1;0;1;0;1;1;1
-0.00022873;hFF48;1;1;0;1;0;1;1;1
-0.00022872;hFF48;1;1;0;1;0;1;1;1
-0.00022871;hFF48;1;1;0;1;0;1;1;1
-0.0002287;hFF48;1;1;0;1;0;1;1;1
-0.00022869;hFF48;1;1;0;1;0;1;1;1
-0.00022868;hFF48;1;1;0;1;0;1;1;1
-0.00022867;hFF48;1;1;0;1;0;1;1;1
-0.00022866;hFF48;1;1;0;1;0;1;1;1
-0.00022865;hFF48;1;1;0;1;0;1;1;1
-0.00022864;hFF48;1;1;0;1;0;1;1;1
-0.00022863;hFF48;1;1;0;1;0;1;1;1
-0.00022862;hFF48;1;1;0;1;0;1;1;1
-0.00022861;hFF48;1;1;0;1;0;1;1;1
-0.0002286;hFF48;1;1;0;1;0;1;1;1
-0.00022859;hFF48;1;1;0;1;0;1;1;1
-0.00022858;hFF48;1;1;0;1;0;1;1;1
-0.00022857;hFF48;1;1;0;1;0;1;1;1
-0.00022856;hFF48;1;1;0;1;0;1;1;1
-0.00022855;hFF48;1;1;0;1;0;1;1;1
-0.00022854;hFF48;1;1;0;1;0;1;1;1
-0.00022853;hFF48;1;1;0;1;0;1;1;1
-0.00022852;hFF48;1;1;0;1;0;1;1;1
-0.00022851;hFF48;1;1;0;1;0;1;1;1
-0.0002285;hFF48;1;1;0;1;0;1;1;1
-0.00022849;hFF48;1;1;0;1;0;1;1;1
-0.00022848;hFF48;1;1;0;1;0;1;1;1
-0.00022847;hFF48;1;1;0;1;0;1;1;1
-0.00022846;hFF48;1;1;0;1;0;1;1;1
-0.00022845;hFF48;1;1;0;1;0;1;1;1
-0.00022844;hFF48;1;1;0;1;0;1;1;1
-0.00022843;hFF48;1;1;0;1;0;1;1;1
-0.00022842;hFF48;1;1;0;1;0;1;1;1
-0.00022841;hFF48;1;1;0;1;0;1;1;1
-0.0002284;hFF48;1;1;0;1;0;1;1;1
-0.00022839;hFF48;1;1;0;1;0;1;1;1
-0.00022838;hFF48;1;1;0;1;0;1;1;1
-0.00022837;hFF48;1;1;0;1;0;1;1;1
-0.00022836;hFF48;1;1;0;1;0;1;1;1
-0.00022835;hFF48;1;1;0;1;0;1;1;1
-0.00022834;hFF48;1;1;0;1;0;1;1;1
-0.00022833;hFF48;1;1;0;1;0;1;1;1
-0.00022832;hFF48;1;1;0;1;0;1;1;1
-0.00022831;hFF48;1;1;0;1;0;1;1;1
-0.0002283;hFF48;1;1;0;1;0;1;1;1
-0.00022829;hFF48;1;1;0;1;0;1;1;1
-0.00022828;hFF48;1;1;0;1;0;1;1;1
-0.00022827;hFF48;1;1;0;1;0;1;1;1
-0.00022826;hFF48;1;1;0;1;0;1;1;1
-0.00022825;hFF48;1;1;0;1;0;1;1;1
-0.00022824;hFF48;1;1;0;1;0;1;1;1
-0.00022823;hFF48;1;1;0;1;0;1;1;1
-0.00022822;hFF48;1;1;0;1;0;1;1;1
-0.00022821;hFF48;1;1;0;1;0;1;1;1
-0.0002282;hFF48;1;1;0;1;0;1;1;1
-0.00022819;hFF48;1;1;0;1;0;1;1;1
-0.00022818;hFF48;1;1;0;1;0;1;1;1
-0.00022817;hFF49;1;1;0;1;0;1;1;1
-0.00022816;hFF49;1;1;0;1;0;1;1;1
-0.00022815;hFF49;1;1;0;1;0;1;1;1
-0.00022814;hFF49;1;1;0;1;0;1;1;1
-0.00022813;hFF49;1;1;0;1;0;1;1;1
-0.00022812;hFF49;1;1;0;1;0;1;1;1
-0.00022811;hFF49;1;1;0;1;0;1;1;1
-0.0002281;hFF49;1;1;0;1;0;1;1;1
-0.00022809;hFF49;1;1;0;1;0;1;1;1
-0.00022808;hFF49;1;1;0;1;0;1;1;1
-0.00022807;hFF49;1;1;0;1;0;1;1;1
-0.00022806;hFF49;1;1;0;1;0;1;1;1
-0.00022805;hFF49;1;1;0;1;0;1;1;1
-0.00022804;hFF49;1;1;0;1;0;1;1;1
-0.00022803;hFF49;1;1;0;1;0;1;1;1
-0.00022802;hFF49;1;1;0;1;0;1;1;1
-0.00022801;hFF49;1;1;0;1;0;1;1;1
-0.000228;hFF49;1;1;0;1;0;1;1;1
-0.00022799;hFF49;1;1;0;1;0;1;1;1
-0.00022798;hFF49;1;1;0;1;0;1;1;1
-0.00022797;hFF49;1;1;0;1;0;1;1;1
-0.00022796;hFF49;1;1;0;1;0;1;1;1
-0.00022795;hFF49;1;1;0;1;0;1;1;1
-0.00022794;hFF49;1;1;0;1;0;1;1;1
-0.00022793;hFF49;1;1;0;1;0;1;1;1
-0.00022792;hFF49;1;1;0;1;0;1;1;1
-0.00022791;hFF49;1;1;0;1;0;1;1;1
-0.0002279;hFF49;1;1;0;1;0;1;1;1
-0.00022789;hFF49;1;1;0;1;0;1;1;1
-0.00022788;hFF49;1;1;0;1;0;1;1;1
-0.00022787;hFF49;1;1;0;1;0;1;1;1
-0.00022786;hFF49;1;1;0;1;0;1;1;1
-0.00022785;hFF49;1;1;0;1;0;1;1;1
-0.00022784;hFF49;1;1;0;1;0;1;1;1
-0.00022783;hFF49;1;1;0;1;0;1;1;1
-0.00022782;hFF49;1;1;0;1;0;1;1;1
-0.00022781;hFF49;1;1;0;1;0;1;1;1
-0.0002278;hFF49;1;1;0;1;0;1;1;1
-0.00022779;hFF49;1;1;0;1;0;1;1;1
-0.00022778;hFF49;1;1;0;1;0;1;1;1
-0.00022777;hFF49;1;1;0;1;0;1;1;1
-0.00022776;hFF49;1;1;0;1;0;1;1;1
-0.00022775;hFF49;1;1;0;1;0;1;1;1
-0.00022774;hFF49;1;1;0;1;0;1;1;1
-0.00022773;hFF49;1;1;0;1;0;1;1;1
-0.00022772;hFF49;1;1;0;1;0;1;1;1
-0.00022771;hFF49;1;1;0;1;0;1;1;1
-0.0002277;hFF49;1;1;0;1;0;1;1;1
-0.00022769;hFF49;1;1;0;1;0;1;1;1
-0.00022768;hFF49;1;1;0;1;0;1;1;1
-0.00022767;hFF49;1;1;0;1;0;1;1;1
